station,time,latitude,longitude,year,quarter,biomass,biomass_se,area,area_se,passes,passes5,passes7,passes8,passes6
562162,2019-02-15,27.6583760256906,-114.90751385494,2019,1,878.0,363.0,118.0,49.0,10,0,4,6,-32767
562163,2019-02-15,27.6586466766779,-114.907508699568,2019,1,1496.0,445.0,204.0,62.0,10,0,4,6,-32767
562164,2019-02-15,27.6589173276538,-114.907503544124,2019,1,2636.0,566.0,370.0,83.0,11,0,5,6,-32767
562165,2019-02-15,27.6591879786183,-114.907498388608,2019,1,3695.0,641.0,511.0,89.0,12,0,5,7,-32767
562166,2019-02-15,27.6594586295713,-114.90749323302,2019,1,4070.0,770.0,545.0,98.0,12,0,5,7,-32767
562167,2019-02-15,27.6597292805128,-114.90748807736,2019,1,3848.0,603.0,530.0,82.0,13,0,6,7,-32767
562168,2019-02-15,27.6599999314428,-114.907482921629,2019,1,1164.0,375.0,159.0,52.0,13,0,7,6,-32767
562181,2019-02-15,27.6581007840268,-114.90721505024,2019,1,727.0,381.0,99.0,52.0,10,0,3,7,-32767
562182,2019-02-15,27.6583714349731,-114.907209894192,2019,1,2307.0,723.0,329.0,105.0,10,0,4,6,-32767
562183,2019-02-15,27.658642085908,-114.907204738073,2019,1,2675.0,670.0,380.0,98.0,11,0,5,6,-32767
562184,2019-02-15,27.6589127368314,-114.907199581881,2019,1,2953.0,625.0,417.0,92.0,12,0,5,7,-32767
562185,2019-02-15,27.6591833877433,-114.907194425618,2019,1,3261.0,678.0,455.0,97.0,12,0,5,7,-32767
562186,2019-02-15,27.6594540386438,-114.907189269282,2019,1,3739.0,653.0,518.0,92.0,12,0,5,7,-32767
562187,2019-02-15,27.6597246895328,-114.907184112875,2019,1,2701.0,482.0,379.0,71.0,13,0,6,7,-32767
562188,2019-02-15,27.6599953404104,-114.907178956396,2019,1,440.0,192.0,55.0,24.0,13,0,7,6,-32767
562202,2019-02-15,27.6580961926961,-114.906911090312,2019,1,745.0,388.0,102.0,53.0,10,0,3,7,-32767
562203,2019-02-15,27.6583668435899,-114.906905933517,2019,1,2060.0,715.0,288.0,102.0,10,0,4,6,-32767
562204,2019-02-15,27.6586374944723,-114.90690077665,2019,1,2524.0,621.0,356.0,91.0,12,0,5,7,-32767
562205,2019-02-15,27.6589081453431,-114.906895619711,2019,1,2774.0,662.0,392.0,96.0,12,0,5,7,-32767
562206,2019-02-15,27.6591787962026,-114.9068904627,2019,1,2201.0,522.0,306.0,76.0,12,0,5,7,-32767
562207,2019-02-15,27.6594494470506,-114.906885305617,2019,1,2830.0,629.0,397.0,93.0,12,0,5,7,-32767
562208,2019-02-15,27.659720097887,-114.906880148462,2019,1,1879.0,453.0,260.0,64.0,12,0,6,6,-32767
562209,2019-02-15,27.6599907487121,-114.906874991235,2019,1,173.0,117.0,20.0,14.0,13,0,7,6,-32767
562226,2019-02-15,27.6583622515409,-114.906601972914,2019,1,798.0,348.0,107.0,47.0,11,0,4,7,-32767
562227,2019-02-15,27.6586329023707,-114.906596815299,2019,1,1974.0,644.0,280.0,93.0,11,0,5,6,-32767
562228,2019-02-15,27.6589035531891,-114.906591657612,2019,1,1520.0,476.0,210.0,67.0,11,0,5,6,-32767
562229,2019-02-15,27.659174203996,-114.906586499853,2019,1,814.0,345.0,110.0,47.0,11,0,5,6,-32767
562230,2019-02-15,27.6594448547914,-114.906581342023,2019,1,1216.0,370.0,164.0,51.0,11,0,5,6,-32767
562231,2019-02-15,27.6597155055754,-114.906576184121,2019,1,332.0,178.0,41.0,22.0,12,0,6,6,-32767
562253,2019-02-15,27.658357658826,-114.906298012382,2019,1,197.0,197.0,26.0,26.0,10,0,4,6,-32767
562254,2019-02-15,27.6586283096033,-114.90629285402,2019,1,1152.0,388.0,154.0,54.0,11,0,5,6,-32767
562255,2019-02-15,27.6588989603691,-114.906287695585,2019,1,445.0,188.0,53.0,23.0,11,0,5,6,-32767
562256,2019-02-15,27.6591696111235,-114.906282537079,2019,1,378.0,198.0,47.0,25.0,11,0,5,6,-32767
562257,2019-02-15,27.6594402618664,-114.906277378501,2019,1,216.0,146.0,26.0,18.0,12,0,6,6,-32767
562273,2019-02-15,27.6648532743183,-114.906174191839,2019,1,206.0,206.0,27.0,27.0,9,0,3,6,-32767
562274,2019-02-15,27.6651239248205,-114.906169031751,2019,1,203.0,203.0,26.0,26.0,8,0,2,6,-32767
562277,2019-02-15,27.6580824147091,-114.90599921096,2019,1,121.0,121.0,15.0,15.0,11,0,4,7,-32767
562292,2019-02-15,27.6648486796767,-114.905870213436,2019,1,213.0,213.0,28.0,28.0,9,0,3,6,-32767
562398,2019-02-15,27.6601970450978,-114.902614318771,2019,1,651.0,248.0,83.0,32.0,12,0,6,6,-32767
562399,2019-02-15,27.6604676951639,-114.902609150934,2019,1,81.0,81.0,9.0,9.0,12,0,6,6,-32767
562406,2019-02-15,27.6599217933339,-114.902315522454,2019,1,567.0,252.0,74.0,33.0,13,0,7,6,-32767
562407,2019-02-15,27.6601924433589,-114.902310353942,2019,1,1129.0,350.0,152.0,48.0,12,0,6,6,-32767
562408,2019-02-15,27.6604630933724,-114.902305185357,2019,1,720.0,268.0,93.0,35.0,12,0,6,6,-32767
562417,2019-02-15,27.6599171909818,-114.902011558445,2019,1,306.0,162.0,37.0,20.0,13,0,7,6,-32767
562418,2019-02-15,27.6601878409542,-114.902006389185,2019,1,1043.0,380.0,143.0,52.0,12,0,6,6,-32767
562419,2019-02-15,27.6604584909151,-114.902001219852,2019,1,948.0,300.0,125.0,40.0,12,0,6,6,-32767
562436,2019-02-15,27.6599125879639,-114.901707594507,2019,1,440.0,200.0,55.0,25.0,13,0,7,6,-32767
562437,2019-02-15,27.6601832378836,-114.9017024245,2019,1,1431.0,376.0,195.0,52.0,12,0,6,6,-32767
562438,2019-02-15,27.6604538877918,-114.90169725442,2019,1,737.0,263.0,94.0,34.0,11,0,5,6,-32767
562454,2019-02-15,27.6599079842801,-114.901403630642,2019,1,610.0,225.0,78.0,29.0,13,0,7,6,-32767
562455,2019-02-15,27.6601786341471,-114.901398459887,2019,1,1446.0,390.0,197.0,54.0,12,0,6,6,-32767
562456,2019-02-15,27.6604492840027,-114.901393289059,2019,1,1187.0,298.0,155.0,40.0,11,0,5,6,-32767
562473,2019-02-15,27.6596327301045,-114.90110483828,2019,1,102.0,102.0,12.0,12.0,13,0,7,6,-32767
562474,2019-02-15,27.6599033799304,-114.901099666849,2019,1,1002.0,321.0,133.0,43.0,12,0,6,6,-32767
562475,2019-02-15,27.6601740297448,-114.901094495346,2019,1,1651.0,450.0,229.0,63.0,12,0,6,6,-32767
562476,2019-02-15,27.6604446795478,-114.901089323771,2019,1,1509.0,407.0,207.0,56.0,12,0,5,7,-32767
562477,2019-02-15,27.6607153293392,-114.901084152123,2019,1,317.0,171.0,38.0,21.0,12,0,5,7,-32767
562491,2019-02-15,27.6596281251417,-114.900800875306,2019,1,245.0,173.0,31.0,22.0,13,0,7,6,-32767
562492,2019-02-15,27.6598987749149,-114.900795703128,2019,1,1240.0,359.0,166.0,50.0,12,0,6,6,-32767
562493,2019-02-15,27.6601694246766,-114.900790530877,2019,1,1877.0,532.0,263.0,76.0,12,0,6,6,-32767
562494,2019-02-15,27.6604400744269,-114.900785358554,2019,1,1769.0,487.0,247.0,69.0,12,0,5,7,-32767
562495,2019-02-15,27.6607107241657,-114.900780186159,2019,1,1539.0,409.0,212.0,57.0,12,0,5,7,-32767
562496,2019-02-15,27.6609813738931,-114.900775013692,2019,1,1113.0,299.0,146.0,40.0,12,0,5,7,-32767
562513,2019-02-15,27.6598941692335,-114.900491739478,2019,1,761.0,345.0,103.0,47.0,12,0,6,6,-32767
562514,2019-02-15,27.6601648189426,-114.90048656648,2019,1,1114.0,361.0,150.0,50.0,12,0,6,6,-32767
562515,2019-02-15,27.6604354686402,-114.90048139341,2019,1,1443.0,370.0,195.0,51.0,11,0,5,6,-32767
562516,2019-02-15,27.6607061183263,-114.900476220267,2019,1,1987.0,490.0,277.0,70.0,12,0,5,7,-32767
562517,2019-02-15,27.660976768001,-114.900471047053,2019,1,1889.0,470.0,262.0,67.0,12,0,5,7,-32767
562518,2019-02-15,27.6612474176642,-114.900465873766,2019,1,362.0,198.0,44.0,25.0,11,0,5,6,-32767
562535,2019-02-15,27.6598895628863,-114.900187775901,2019,1,251.0,179.0,32.0,23.0,12,0,6,6,-32767
562536,2019-02-15,27.6601602125427,-114.900182602156,2019,1,658.0,292.0,87.0,39.0,12,0,6,6,-32767
562537,2019-02-15,27.6604308621876,-114.900177428338,2019,1,710.0,254.0,90.0,33.0,11,0,5,6,-32767
562538,2019-02-15,27.660701511821,-114.900172254448,2019,1,367.0,190.0,45.0,23.0,11,0,5,6,-32767
562539,2019-02-15,27.6609721614431,-114.900167080485,2019,1,565.0,246.0,73.0,32.0,12,0,5,7,-32767
562540,2019-02-15,27.6612428110536,-114.900161906451,2019,1,110.0,110.0,13.0,13.0,11,0,5,6,-32767
562573,2019-02-15,27.6728761239167,-114.899635355342,2019,1,232.0,232.0,31.0,31.0,9,0,3,6,-32767
562595,2019-02-15,27.672600864696,-114.899336534645,2019,1,675.0,355.0,91.0,48.0,10,0,4,6,-32767
562596,2019-02-15,27.6728715137081,-114.899331356013,2019,1,1070.0,537.0,150.0,75.0,9,0,3,6,-32767
562597,2019-02-15,27.6731421627087,-114.899326177309,2019,1,239.0,239.0,32.0,32.0,8,0,2,6,-32767
562613,2019-02-15,27.6720549559209,-114.89904289468,2019,1,868.0,373.0,118.0,51.0,11,0,5,6,-32767
562614,2019-02-15,27.6723256049032,-114.899037715444,2019,1,1154.0,491.0,160.0,69.0,10,0,4,6,-32767
562615,2019-02-15,27.672596253874,-114.899032536136,2019,1,1066.0,444.0,147.0,61.0,10,0,4,6,-32767
562616,2019-02-15,27.6728669028333,-114.899027356756,2019,1,206.0,206.0,27.0,27.0,9,0,3,6,-32767
562621,2019-02-15,27.6769266358468,-114.89894965739,2019,1,244.0,166.0,32.0,21.0,14,0,7,7,-32767
562622,2019-02-15,27.6771972846226,-114.898944476855,2019,1,503.0,269.0,68.0,37.0,14,0,7,7,-32767
562623,2019-02-15,27.677467933387,-114.898939296247,2019,1,1283.0,326.0,171.0,45.0,13,0,6,7,-32767
562637,2019-02-15,27.672050344538,-114.89873889774,2019,1,322.0,217.0,42.0,28.0,11,0,5,6,-32767
562638,2019-02-15,27.6723209934676,-114.898733717756,2019,1,586.0,304.0,77.0,40.0,10,0,4,6,-32767
562639,2019-02-15,27.6725916423857,-114.8987285377,2019,1,174.0,174.0,23.0,23.0,10,0,4,6,-32767
562642,2019-02-15,27.6769220235149,-114.898645646983,2019,1,922.0,339.0,123.0,47.0,14,0,7,7,-32767
562643,2019-02-15,27.677192672238,-114.898640465699,2019,1,1189.0,363.0,161.0,50.0,14,0,7,7,-32767
562644,2019-02-15,27.6774633209496,-114.898635284344,2019,1,1599.0,409.0,219.0,58.0,13,0,6,7,-32767
562645,2019-02-15,27.6777339696498,-114.898630102916,2019,1,624.0,241.0,80.0,31.0,13,0,6,7,-32767
562670,2019-02-15,27.6769174105167,-114.898341636648,2019,1,888.0,313.0,118.0,43.0,14,0,7,7,-32767
562671,2019-02-15,27.6771880591871,-114.898336454616,2019,1,385.0,210.0,50.0,28.0,14,0,7,7,-32767
562672,2019-02-15,27.6774587078459,-114.898331272512,2019,1,445.0,196.0,55.0,25.0,13,0,6,7,-32767
562677,2019-02-15,27.6620271052202,-114.898322568082,2019,1,99.0,99.0,11.0,11.0,11,0,5,6,-32767
562678,2019-02-15,27.6622977544686,-114.898317389273,2019,1,290.0,194.0,37.0,25.0,11,0,5,6,-32767
562684,2019-02-15,27.6639216497182,-114.898286314904,2019,1,192.0,192.0,25.0,25.0,10,0,3,7,-32767
562690,2019-02-15,27.6766421482231,-114.898042809093,2019,1,433.0,229.0,57.0,30.0,13,0,7,6,-32767
562691,2019-02-15,27.6769127968522,-114.898037626385,2019,1,673.0,275.0,87.0,37.0,13,0,7,6,-32767
562764,2019-02-15,27.6795407392887,-114.892817504716,2019,1,950.0,354.0,128.0,48.0,12,0,5,7,-32767
562765,2019-02-15,27.6798113868938,-114.892812308492,2019,1,496.0,268.0,65.0,36.0,11,0,4,7,-32767
562769,2019-02-15,27.6795361131016,-114.892513488272,2019,1,309.0,212.0,41.0,28.0,12,0,5,7,-32767
562832,2019-02-15,27.6822240745782,-114.891245420301,2019,1,133.0,133.0,16.0,16.0,10,0,3,7,-32767
562844,2019-02-15,27.6819487973455,-114.890946598102,2019,1,167.0,167.0,21.0,21.0,9,0,2,7,-32767
562845,2019-02-15,27.6822194445298,-114.890941396735,2019,1,186.0,186.0,24.0,24.0,10,0,3,7,-32767
562916,2019-02-15,27.6604285494306,-114.882238399076,2019,1,126.0,126.0,16.0,16.0,11,0,5,6,-32767
562933,2019-02-15,27.6593413170702,-114.881955312149,2019,1,284.0,196.0,36.0,25.0,11,0,5,6,-32767
562934,2019-02-15,27.6596119635634,-114.881950093621,2019,1,911.0,286.0,117.0,38.0,11,0,5,6,-32767
562935,2019-02-15,27.659882610045,-114.881944875021,2019,1,828.0,306.0,108.0,41.0,11,0,5,6,-32767
562936,2019-02-15,27.6601532565152,-114.881939656348,2019,1,1173.0,362.0,157.0,49.0,11,0,5,6,-32767
562937,2019-02-15,27.6604239029739,-114.881934437602,2019,1,474.0,255.0,61.0,34.0,11,0,5,6,-32767
562949,2019-02-15,27.656630205129,-114.881703542487,2019,1,325.0,175.0,40.0,22.0,13,0,7,6,-32767
562950,2019-02-15,27.6569008516838,-114.881698323939,2019,1,433.0,229.0,57.0,30.0,13,0,7,6,-32767
562951,2019-02-15,27.6571714982271,-114.881693105319,2019,1,240.0,165.0,30.0,21.0,13,0,7,6,-32767
562952,2019-02-15,27.6574421447589,-114.881687886626,2019,1,247.0,167.0,30.0,21.0,11,0,5,6,-32767
562955,2019-02-15,27.6582540842855,-114.88167223011,2019,1,252.0,170.0,31.0,21.0,11,0,5,6,-32767
562956,2019-02-15,27.6585247307714,-114.881667011126,2019,1,823.0,292.0,107.0,38.0,11,0,5,6,-32767
562957,2019-02-15,27.6587953772458,-114.881661792069,2019,1,764.0,277.0,98.0,36.0,11,0,5,6,-32767
562958,2019-02-15,27.6590660237087,-114.881656572939,2019,1,231.0,155.0,28.0,19.0,11,0,5,6,-32767
562959,2019-02-15,27.6593366701602,-114.881651353737,2019,1,127.0,127.0,15.0,15.0,10,0,5,5,-32767
562960,2019-02-15,27.6596073166002,-114.881646134462,2019,1,870.0,308.0,113.0,41.0,10,0,5,5,-32767
562961,2019-02-15,27.6598779630287,-114.881640915114,2019,1,764.0,268.0,96.0,35.0,10,0,5,5,-32767
562962,2019-02-15,27.6601486094457,-114.881635695693,2019,1,770.0,281.0,97.0,37.0,10,0,5,5,-32767
562963,2019-02-15,27.6604192558513,-114.8816304762,2019,1,168.0,168.0,22.0,22.0,10,0,5,5,-32767
562974,2019-02-15,27.656084265047,-114.881410029995,2019,1,744.0,274.0,97.0,36.0,12,0,6,6,-32767
562975,2019-02-15,27.6563549115716,-114.881404810845,2019,1,1142.0,377.0,156.0,52.0,13,0,7,6,-32767
562976,2019-02-15,27.6566255580847,-114.881399591623,2019,1,1633.0,477.0,228.0,68.0,13,0,7,6,-32767
562977,2019-02-15,27.6568962045863,-114.881394372328,2019,1,1899.0,554.0,269.0,79.0,13,0,7,6,-32767
562978,2019-02-15,27.6571668510765,-114.88138915296,2019,1,2053.0,592.0,292.0,85.0,13,0,7,6,-32767
562979,2019-02-15,27.6574374975551,-114.881383933519,2019,1,2165.0,547.0,305.0,78.0,11,0,5,6,-32767
562980,2019-02-15,27.6577081440223,-114.881378714006,2019,1,330.0,173.0,39.0,21.0,11,0,5,6,-32767
562981,2019-02-15,27.657978790478,-114.88137349442,2019,1,394.0,207.0,49.0,26.0,11,0,5,6,-32767
562982,2019-02-15,27.6582494369223,-114.881368274761,2019,1,849.0,320.0,111.0,43.0,11,0,5,6,-32767
562983,2019-02-15,27.658520083355,-114.88136305503,2019,1,1983.0,557.0,277.0,80.0,11,0,5,6,-32767
562984,2019-02-15,27.6587907297763,-114.881357835225,2019,1,2131.0,628.0,302.0,90.0,10,0,5,5,-32767
562985,2019-02-15,27.6590613761861,-114.881352615348,2019,1,1269.0,435.0,174.0,60.0,10,0,5,5,-32767
562986,2019-02-15,27.6593320225844,-114.881347395398,2019,1,1158.0,400.0,157.0,55.0,10,0,5,5,-32767
562987,2019-02-15,27.6596026689712,-114.881342175376,2019,1,1273.0,379.0,170.0,52.0,10,0,5,5,-32767
562988,2019-02-15,27.6598733153466,-114.88133695528,2019,1,1134.0,399.0,153.0,55.0,10,0,5,5,-32767
562989,2019-02-15,27.6601439617104,-114.881331735112,2019,1,807.0,283.0,105.0,37.0,11,0,6,5,-32767
563005,2019-02-15,27.6552676779601,-114.881121739953,2019,1,131.0,131.0,16.0,16.0,11,0,5,6,-32767
563006,2019-02-15,27.6555383244659,-114.881116520274,2019,1,659.0,284.0,86.0,37.0,11,0,5,6,-32767
563007,2019-02-15,27.6558089709603,-114.881111300523,2019,1,771.0,327.0,103.0,44.0,11,0,5,6,-32767
563008,2019-02-15,27.6560796174432,-114.881106080699,2019,1,1970.0,554.0,278.0,79.0,12,0,6,6,-32767
563009,2019-02-15,27.6563502639147,-114.881100860802,2019,1,2338.0,661.0,336.0,96.0,13,0,7,6,-32767
563010,2019-02-15,27.6566209103746,-114.881095640832,2019,1,2508.0,645.0,359.0,94.0,13,0,7,6,-32767
563011,2019-02-15,27.6568915568231,-114.881090420789,2019,1,2582.0,717.0,373.0,104.0,13,0,7,6,-32767
563012,2019-02-15,27.6571622032601,-114.881085200674,2019,1,2596.0,710.0,374.0,103.0,12,0,6,6,-32767
563013,2019-02-15,27.6574328496856,-114.881079980486,2019,1,2272.0,588.0,322.0,84.0,11,0,5,6,-32767
563014,2019-02-15,27.6577034960996,-114.881074760225,2019,1,981.0,293.0,128.0,39.0,11,0,5,6,-32767
563015,2019-02-15,27.6579741425022,-114.881069539891,2019,1,652.0,239.0,81.0,30.0,11,0,5,6,-32767
563016,2019-02-15,27.6582447888933,-114.881064319485,2019,1,199.0,134.0,23.0,16.0,11,0,5,6,-32767
563017,2019-02-15,27.6585154352728,-114.881059099006,2019,1,1344.0,399.0,183.0,55.0,11,0,5,6,-32767
563018,2019-02-15,27.6587860816409,-114.881053878454,2019,1,2107.0,612.0,298.0,87.0,10,0,5,5,-32767
563019,2019-02-15,27.6590567279976,-114.881048657829,2019,1,2331.0,665.0,332.0,95.0,10,0,5,5,-32767
563020,2019-02-15,27.6593273743427,-114.881043437132,2019,1,1949.0,565.0,274.0,80.0,10,0,5,5,-32767
563021,2019-02-15,27.6595980206764,-114.881038216362,2019,1,1461.0,416.0,199.0,57.0,10,0,5,5,-32767
563022,2019-02-15,27.6598686669986,-114.881032995519,2019,1,1273.0,363.0,170.0,49.0,10,0,5,5,-32767
563023,2019-02-15,27.6601393133093,-114.881027774603,2019,1,905.0,304.0,118.0,40.0,10,0,5,5,-32767
563045,2019-02-15,27.6544510904231,-114.880833453813,2019,1,348.0,238.0,45.0,31.0,10,0,4,6,-32767
563046,2019-02-15,27.6547217369102,-114.880828233606,2019,1,168.0,168.0,22.0,22.0,10,0,4,6,-32767
563047,2019-02-15,27.6549923833859,-114.880823013325,2019,1,126.0,126.0,16.0,16.0,11,0,5,6,-32767
563048,2019-02-15,27.6552630298501,-114.880817792972,2019,1,994.0,372.0,133.0,51.0,11,0,5,6,-32767
563049,2019-02-15,27.6555336763028,-114.880812572545,2019,1,1424.0,453.0,196.0,63.0,11,0,5,6,-32767
563050,2019-02-15,27.655804322744,-114.880807352047,2019,1,1846.0,588.0,260.0,84.0,11,0,5,6,-32767
563051,2019-02-15,27.6560749691738,-114.880802131475,2019,1,2932.0,720.0,421.0,105.0,12,0,6,6,-32767
563052,2019-02-15,27.656345615592,-114.88079691083,2019,1,3499.0,766.0,482.0,106.0,13,0,7,6,-32767
563053,2019-02-15,27.6566162619988,-114.880791690113,2019,1,3399.0,716.0,483.0,104.0,13,0,7,6,-32767
563054,2019-02-15,27.6568869083941,-114.880786469323,2019,1,3271.0,669.0,462.0,98.0,13,0,7,6,-32767
563055,2019-02-15,27.657157554778,-114.880781248461,2019,1,2923.0,720.0,420.0,105.0,12,0,6,6,-32767
563056,2019-02-15,27.6574282011503,-114.880776027525,2019,1,2656.0,664.0,380.0,96.0,11,0,5,6,-32767
563057,2019-02-15,27.6576988475112,-114.880770806517,2019,1,1486.0,382.0,201.0,53.0,11,0,5,6,-32767
563058,2019-02-15,27.6579694938606,-114.880765585436,2019,1,820.0,245.0,103.0,31.0,11,0,5,6,-32767
563061,2019-02-15,27.6587814328398,-114.880749921756,2019,1,970.0,340.0,128.0,46.0,10,0,5,5,-32767
563062,2019-02-15,27.6590520791433,-114.880744700384,2019,1,1326.0,380.0,178.0,52.0,10,0,5,5,-32767
563063,2019-02-15,27.6593227254353,-114.880739478939,2019,1,1420.0,423.0,193.0,59.0,10,0,5,5,-32767
563064,2019-02-15,27.6595933717158,-114.880734257421,2019,1,1161.0,341.0,153.0,46.0,10,0,5,5,-32767
563065,2019-02-15,27.6598640179848,-114.880729035831,2019,1,572.0,243.0,71.0,31.0,10,0,5,5,-32767
563066,2019-02-15,27.6601346642424,-114.880723814167,2019,1,463.0,241.0,59.0,31.0,10,0,5,5,-32767
563067,2019-02-15,27.6604053104884,-114.880718592431,2019,1,262.0,179.0,31.0,22.0,9,0,4,5,-32767
563090,2019-02-15,27.6539051489046,-114.880539950839,2019,1,769.0,391.0,104.0,53.0,9,0,3,6,-32767
563091,2019-02-15,27.6541757953615,-114.880534730029,2019,1,1544.0,666.0,218.0,95.0,9,0,3,6,-32767
563092,2019-02-15,27.6544464418069,-114.880529509147,2019,1,2113.0,642.0,299.0,92.0,10,0,4,6,-32767
563093,2019-02-15,27.6547170882409,-114.880524288192,2019,1,1596.0,466.0,220.0,65.0,10,0,4,6,-32767
563094,2019-02-15,27.6549877346634,-114.880519067164,2019,1,1149.0,420.0,157.0,58.0,11,0,5,6,-32767
563095,2019-02-15,27.6552583810744,-114.880513846063,2019,1,1558.0,472.0,216.0,66.0,11,0,5,6,-32767
563096,2019-02-15,27.655529027474,-114.880508624889,2019,1,1387.0,406.0,190.0,56.0,11,0,5,6,-32767
563097,2019-02-15,27.655799673862,-114.880503403643,2019,1,943.0,281.0,122.0,37.0,11,0,5,6,-32767
563098,2019-02-15,27.6560703202386,-114.880498182324,2019,1,2304.0,490.0,322.0,71.0,12,0,6,6,-32767
563099,2019-02-15,27.6563409666037,-114.880492960932,2019,1,3375.0,641.0,474.0,92.0,13,0,7,6,-32767
563100,2019-02-15,27.6566116129573,-114.880487739468,2019,1,3841.0,718.0,529.0,99.0,13,0,7,6,-32767
563101,2019-02-15,27.6568822592995,-114.88048251793,2019,1,3334.0,680.0,464.0,97.0,13,0,7,6,-32767
563102,2019-02-15,27.6571529056301,-114.88047729632,2019,1,3183.0,647.0,449.0,94.0,12,0,6,6,-32767
563103,2019-02-15,27.6574235519493,-114.880472074637,2019,1,3165.0,631.0,451.0,93.0,11,0,5,6,-32767
563104,2019-02-15,27.657694198257,-114.880466852881,2019,1,1486.0,363.0,201.0,49.0,11,0,5,6,-32767
563105,2019-02-15,27.6579648445532,-114.880461631053,2019,1,737.0,264.0,94.0,34.0,11,0,5,6,-32767
563109,2019-02-15,27.6590474296232,-114.880440743011,2019,1,911.0,320.0,119.0,43.0,10,0,5,5,-32767
563110,2019-02-15,27.659318075862,-114.880435520818,2019,1,1279.0,374.0,171.0,51.0,10,0,5,5,-32767
563111,2019-02-15,27.6595887220894,-114.880430298553,2019,1,1081.0,364.0,145.0,49.0,10,0,5,5,-32767
563112,2019-02-15,27.6598593683052,-114.880425076215,2019,1,103.0,103.0,12.0,12.0,10,0,5,5,-32767
563137,2019-02-15,27.6528179139993,-114.88025689324,2019,1,660.0,328.0,86.0,43.0,8,0,2,6,-32767
563138,2019-02-15,27.6530885604489,-114.880251671974,2019,1,1450.0,577.0,201.0,81.0,8,0,2,6,-32767
563139,2019-02-15,27.6533592068871,-114.880246450635,2019,1,2273.0,903.0,327.0,131.0,8,0,2,6,-32767
563140,2019-02-15,27.6536298533138,-114.880241229224,2019,1,2424.0,848.0,345.0,124.0,8,0,2,6,-32767
563141,2019-02-15,27.6539004997291,-114.88023600774,2019,1,2050.0,685.0,291.0,98.0,9,0,3,6,-32767
563142,2019-02-15,27.6541711461328,-114.880230786183,2019,1,1783.0,609.0,250.0,87.0,9,0,3,6,-32767
563143,2019-02-15,27.6544417925251,-114.880225564553,2019,1,1913.0,559.0,268.0,79.0,10,0,4,6,-32767
563144,2019-02-15,27.6547124389059,-114.88022034285,2019,1,2013.0,579.0,284.0,82.0,10,0,4,6,-32767
563145,2019-02-15,27.6549830852752,-114.880215121075,2019,1,2036.0,545.0,286.0,78.0,11,0,5,6,-32767
563146,2019-02-15,27.6552537316331,-114.880209899227,2019,1,2440.0,587.0,344.0,85.0,11,0,5,6,-32767
563147,2019-02-15,27.6555243779794,-114.880204677306,2019,1,2716.0,590.0,382.0,87.0,11,0,5,6,-32767
563148,2019-02-15,27.6557950243143,-114.880199455312,2019,1,2605.0,498.0,365.0,73.0,12,0,6,6,-32767
563149,2019-02-15,27.6560656706377,-114.880194233246,2019,1,2230.0,465.0,311.0,67.0,12,0,6,6,-32767
563150,2019-02-15,27.6563363169496,-114.880189011107,2019,1,2579.0,504.0,360.0,75.0,13,0,7,6,-32767
563151,2019-02-15,27.6566069632501,-114.880183788895,2019,1,3271.0,634.0,458.0,91.0,13,0,7,6,-32767
563152,2019-02-15,27.656877609539,-114.88017856661,2019,1,2735.0,580.0,387.0,85.0,13,0,7,6,-32767
563153,2019-02-15,27.6571482558165,-114.880173344252,2019,1,2935.0,655.0,417.0,95.0,12,0,6,6,-32767
563154,2019-02-15,27.6574189020825,-114.880168121822,2019,1,3702.0,600.0,529.0,89.0,11,0,5,6,-32767
563155,2019-02-15,27.657689548337,-114.880162899319,2019,1,1433.0,349.0,193.0,47.0,11,0,5,6,-32767
